session_id,user_id,session_start,session_date,source,device,region,age_band,income_band,product,is_returning_user,page_views,session_duration_seconds,completed_stage,product_page_viewed,calculator_used,cta_clicked,form_started,form_submitted,exit_page,exit_reason,estimated_opportunity_value
S000443,U001199,2025-06-29 22:17:40,2025-06-29,Email,Desktop,West,18-24,25K-50K,Personal Loan,1,6,439,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,67788
S000444,U001475,2025-04-28 18:09:59,2025-04-28,Paid Ads,Mobile,East,25-34,25K-50K,Personal Loan,0,8,884,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,110728
S000445,U001145,2025-05-14 00:55:19,2025-05-14,Social Media,Tablet,North,25-34,50K-100K,Personal Loan,0,5,225,Lead Form Submitted,1,1,1,1,1,,,0
S000446,U000849,2025-03-07 21:48:00,2025-03-07,Direct,Desktop,East,25-34,50K-100K,Savings Account,1,11,38,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,21110
S000447,U001487,2025-06-16 07:58:25,2025-06-16,Direct,Desktop,North,35-44,25K-50K,Credit Card,0,12,646,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,29243
S000448,U000617,2025-01-11 16:06:18,2025-01-11,Referral,Mobile,Central,25-34,Below 25K,Savings Account,1,9,656,Lead Form Started,1,1,1,1,0,Lead Form Started,Document requirement concern,19355
S000449,U001399,2025-01-20 18:22:26,2025-01-20,Paid Ads,Mobile,South,35-44,50K-100K,Insurance Plan,1,2,253,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,6215
S000450,U000944,2025-04-06 06:30:20,2025-04-06,Organic Search,Mobile,Central,25-34,25K-50K,Savings Account,0,1,1054,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,12780
S000451,U000107,2025-03-21 02:05:36,2025-03-21,Email,Mobile,West,55+,50K-100K,Insurance Plan,0,4,735,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,4319
S000452,U000283,2025-02-16 16:24:01,2025-02-16,Organic Search,Desktop,East,25-34,100K+,Credit Card,0,11,398,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,37726
S000453,U000599,2025-04-04 16:53:20,2025-04-04,Paid Ads,Desktop,Central,35-44,50K-100K,Insurance Plan,0,1,1183,CTA Clicked,1,1,1,0,0,CTA Clicked,Form looked too long,8608
S000454,U000553,2025-03-14 20:59:09,2025-03-14,Paid Ads,Desktop,West,25-34,50K-100K,Savings Account,1,10,818,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,20276
S000455,U001140,2025-05-07 22:31:48,2025-05-07,Direct,Mobile,North,55+,50K-100K,Credit Card,0,11,120,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,17328
S000456,U001956,2025-02-27 23:18:46,2025-02-27,Email,Mobile,East,25-34,50K-100K,Personal Loan,0,9,1193,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,155585
S000457,U000291,2025-04-20 10:49:15,2025-04-20,Email,Mobile,West,55+,Below 25K,Credit Card,0,8,491,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,40423
S000458,U001320,2025-05-01 13:31:02,2025-05-01,Email,Mobile,West,35-44,25K-50K,Credit Card,0,6,68,Lead Form Submitted,1,1,1,1,1,,,0
S000459,U000425,2025-01-21 05:44:51,2025-01-21,Organic Search,Mobile,East,25-34,25K-50K,Credit Card,1,7,801,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,21585
S000460,U000548,2025-05-17 01:05:12,2025-05-17,Direct,Desktop,West,25-34,100K+,Credit Card,1,7,488,Lead Form Submitted,1,1,1,1,1,,,0
S000461,U000876,2025-01-27 08:01:31,2025-01-27,Organic Search,Desktop,South,25-34,Below 25K,Savings Account,0,7,617,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,17613
S000462,U000011,2025-02-21 13:39:51,2025-02-21,Email,Mobile,Central,25-34,100K+,Savings Account,1,10,643,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,12616
S000463,U001270,2025-02-22 00:05:33,2025-02-22,Referral,Mobile,Central,18-24,Below 25K,Savings Account,1,9,1144,CTA Clicked,1,1,1,0,0,CTA Clicked,Not ready to apply,19245
S000464,U000833,2025-04-01 21:59:03,2025-04-01,Paid Ads,Tablet,West,35-44,25K-50K,Savings Account,0,3,39,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,20794
S000465,U000759,2025-01-17 06:30:26,2025-01-17,Organic Search,Desktop,South,25-34,50K-100K,Credit Card,0,9,417,Website Visit,0,0,0,0,0,Website Visit,Slow page load,29463
S000466,U000502,2025-04-09 07:38:28,2025-04-09,Direct,Desktop,Central,35-44,50K-100K,Credit Card,0,6,315,Website Visit,0,0,0,0,0,Website Visit,Slow page load,39687
S000467,U000372,2025-03-22 16:27:49,2025-03-22,Organic Search,Desktop,West,25-34,50K-100K,Personal Loan,0,4,403,Lead Form Submitted,1,1,1,1,1,,,0
S000468,U000573,2025-03-23 05:09:35,2025-03-23,Referral,Mobile,West,35-44,25K-50K,Credit Card,0,4,248,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,28123
S000469,U000182,2025-05-15 17:58:52,2025-05-15,Organic Search,Mobile,East,18-24,Below 25K,Savings Account,1,6,1018,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,21790
S000470,U000910,2025-01-06 02:28:12,2025-01-06,Referral,Mobile,South,25-34,50K-100K,Personal Loan,0,4,108,Lead Form Submitted,1,1,1,1,1,,,0
S000471,U001532,2025-06-22 20:41:09,2025-06-22,Paid Ads,Desktop,Central,55+,25K-50K,Savings Account,0,4,1145,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,20758
S000472,U001566,2025-06-26 17:16:36,2025-06-26,Organic Search,Desktop,East,25-34,50K-100K,Savings Account,0,11,106,Lead Form Started,1,1,1,1,0,Lead Form Started,Technical issue,12820
S000473,U001591,2025-01-31 06:11:23,2025-01-31,Paid Ads,Mobile,South,35-44,Below 25K,Personal Loan,0,8,100,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,91409
S000474,U001808,2025-06-24 15:43:37,2025-06-24,Direct,Desktop,North,35-44,25K-50K,Savings Account,1,6,139,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,19944
S000475,U000322,2025-05-02 12:14:48,2025-05-02,Email,Mobile,North,25-34,25K-50K,Credit Card,1,3,939,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,37930
S000476,U000906,2025-06-16 09:34:43,2025-06-16,Referral,Mobile,Central,35-44,50K-100K,Insurance Plan,0,12,982,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,7362
S000477,U000465,2025-04-30 22:50:59,2025-04-30,Direct,Desktop,South,45-54,50K-100K,Personal Loan,0,3,981,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,63223
S000478,U000482,2025-04-03 18:20:02,2025-04-03,Referral,Mobile,West,25-34,100K+,Personal Loan,0,6,305,CTA Clicked,1,1,1,0,0,CTA Clicked,Form looked too long,99118
S000479,U001603,2025-02-27 10:57:05,2025-02-27,Email,Mobile,East,45-54,Below 25K,Personal Loan,0,1,720,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,117411
S000480,U001384,2025-06-12 09:26:14,2025-06-12,Referral,Desktop,West,35-44,50K-100K,Insurance Plan,0,11,856,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,5233
S000481,U000073,2025-01-23 10:40:58,2025-01-23,Organic Search,Tablet,East,25-34,25K-50K,Credit Card,0,5,129,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,30977
S000482,U001296,2025-04-14 18:34:01,2025-04-14,Email,Tablet,North,18-24,25K-50K,Credit Card,1,2,139,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,26939
S000483,U000450,2025-06-17 18:54:22,2025-06-17,Organic Search,Desktop,West,18-24,25K-50K,Savings Account,0,3,243,CTA Clicked,1,1,1,0,0,CTA Clicked,Not ready to apply,10494
S000484,U001165,2025-05-24 08:00:02,2025-05-24,Paid Ads,Desktop,South,35-44,25K-50K,Credit Card,0,1,437,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,35557
S000485,U000378,2025-05-29 19:23:32,2025-05-29,Paid Ads,Mobile,North,25-34,25K-50K,Savings Account,1,4,422,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,20112
S000486,U000186,2025-04-18 12:18:27,2025-04-18,Direct,Mobile,Central,55+,100K+,Credit Card,1,10,301,Lead Form Submitted,1,1,1,1,1,,,0
S000487,U001376,2025-04-10 23:25:36,2025-04-10,Organic Search,Mobile,Central,35-44,25K-50K,Savings Account,1,12,1074,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,15756
S000488,U000448,2025-01-07 12:50:17,2025-01-07,Social Media,Mobile,South,45-54,50K-100K,Credit Card,0,5,69,Website Visit,0,0,0,0,0,Website Visit,Immediate bounce,26836
S000489,U001879,2025-02-06 07:49:58,2025-02-06,Social Media,Mobile,East,25-34,25K-50K,Personal Loan,0,1,1015,Website Visit,0,0,0,0,0,Website Visit,Slow page load,86473
S000490,U000159,2025-01-12 17:29:17,2025-01-12,Direct,Mobile,West,45-54,25K-50K,Personal Loan,0,11,256,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,85855
S000491,U000418,2025-04-21 22:10:22,2025-04-21,Direct,Desktop,North,35-44,50K-100K,Insurance Plan,0,11,85,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,4682
S000492,U000310,2025-03-31 09:23:25,2025-03-31,Organic Search,Mobile,North,45-54,50K-100K,Savings Account,1,7,924,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,21670
S000493,U001855,2025-04-30 13:56:31,2025-04-30,Social Media,Mobile,West,35-44,Below 25K,Personal Loan,0,12,864,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,94822
S000494,U000945,2025-01-12 14:14:13,2025-01-12,Paid Ads,Mobile,North,25-34,100K+,Personal Loan,0,9,311,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,129690
S000495,U000091,2025-02-19 22:30:36,2025-02-19,Paid Ads,Desktop,South,35-44,50K-100K,Personal Loan,1,1,553,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,66078
S000496,U001974,2025-02-06 12:11:15,2025-02-06,Social Media,Desktop,South,18-24,50K-100K,Credit Card,1,7,937,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,27522
S000497,U000178,2025-04-26 23:02:04,2025-04-26,Direct,Mobile,West,18-24,25K-50K,Savings Account,0,1,582,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,17371
S000498,U000282,2025-02-03 00:33:21,2025-02-03,Organic Search,Desktop,Central,25-34,25K-50K,Savings Account,0,2,815,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,13877
S000499,U000760,2025-04-10 21:29:35,2025-04-10,Organic Search,Desktop,South,25-34,50K-100K,Personal Loan,1,12,1067,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,104873
S000500,U000993,2025-01-23 13:35:32,2025-01-23,Organic Search,Mobile,North,55+,50K-100K,Credit Card,0,8,686,Lead Form Submitted,1,1,1,1,1,,,0
S000501,U001513,2025-06-06 23:35:00,2025-06-06,Email,Mobile,North,45-54,100K+,Credit Card,0,4,239,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,23035
S000502,U000600,2025-01-16 07:02:16,2025-01-16,Social Media,Desktop,South,25-34,50K-100K,Personal Loan,0,10,790,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,121647
S000503,U000016,2025-02-07 00:36:13,2025-02-07,Email,Desktop,West,25-34,50K-100K,Savings Account,0,3,219,Lead Form Started,1,1,1,1,0,Lead Form Started,Technical issue,14716
S000504,U000221,2025-03-01 19:00:50,2025-03-01,Social Media,Mobile,North,25-34,Below 25K,Insurance Plan,0,4,1073,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,8511
S000505,U001156,2025-04-01 00:31:37,2025-04-01,Direct,Mobile,South,45-54,25K-50K,Credit Card,1,5,198,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,16225
S000506,U000349,2025-04-14 19:50:48,2025-04-14,Direct,Desktop,West,18-24,50K-100K,Insurance Plan,0,5,260,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,10234
S000507,U001113,2025-03-07 00:08:46,2025-03-07,Organic Search,Desktop,North,35-44,25K-50K,Credit Card,0,8,299,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,25502
S000508,U001920,2025-01-02 13:29:36,2025-01-02,Social Media,Mobile,East,35-44,25K-50K,Personal Loan,0,6,507,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,126563
S000509,U000851,2025-01-07 21:53:54,2025-01-07,Social Media,Desktop,South,55+,Below 25K,Personal Loan,1,3,98,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,136847
S000510,U001838,2025-05-14 17:43:54,2025-05-14,Direct,Desktop,West,45-54,Below 25K,Savings Account,0,8,1051,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,12146
S000511,U000831,2025-03-24 08:49:48,2025-03-24,Email,Mobile,West,35-44,100K+,Savings Account,0,7,489,Website Visit,0,0,0,0,0,Website Visit,Immediate bounce,16780
S000512,U000314,2025-01-20 08:40:42,2025-01-20,Direct,Mobile,Central,25-34,25K-50K,Credit Card,0,12,770,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,32088
S000513,U001299,2025-04-29 10:14:45,2025-04-29,Paid Ads,Mobile,North,55+,50K-100K,Personal Loan,0,12,278,Lead Form Started,1,1,1,1,0,Lead Form Started,Session timeout,69910
S000514,U001268,2025-05-17 13:42:24,2025-05-17,Referral,Mobile,West,35-44,25K-50K,Insurance Plan,0,9,421,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,7612
S000515,U000011,2025-06-16 15:17:25,2025-06-16,Organic Search,Mobile,South,35-44,Below 25K,Credit Card,0,7,1188,Lead Form Started,1,1,1,1,0,Lead Form Started,Too many required fields,27141
S000516,U000645,2025-04-19 22:46:13,2025-04-19,Social Media,Mobile,South,25-34,25K-50K,Personal Loan,0,11,519,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,108230
S000517,U001377,2025-02-22 14:19:37,2025-02-22,Email,Mobile,South,25-34,Below 25K,Insurance Plan,0,1,937,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,9912
S000518,U000898,2025-02-14 17:39:00,2025-02-14,Email,Mobile,North,35-44,25K-50K,Savings Account,1,2,811,Lead Form Submitted,1,1,1,1,1,,,0
S000519,U000447,2025-04-09 11:56:16,2025-04-09,Paid Ads,Mobile,East,18-24,Below 25K,Personal Loan,0,3,743,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,82308
S000520,U000113,2025-01-17 12:45:08,2025-01-17,Organic Search,Desktop,East,45-54,25K-50K,Savings Account,0,11,1189,Lead Form Submitted,1,1,1,1,1,,,0
S000521,U001526,2025-01-14 06:34:35,2025-01-14,Direct,Mobile,West,18-24,50K-100K,Credit Card,1,9,874,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,33636
S000522,U000828,2025-05-25 18:56:11,2025-05-25,Email,Mobile,South,25-34,25K-50K,Personal Loan,1,11,721,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,160466
S000523,U001130,2025-04-23 01:53:51,2025-04-23,Organic Search,Tablet,West,35-44,Below 25K,Savings Account,0,2,961,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,18741
S000524,U000462,2025-02-12 14:47:07,2025-02-12,Referral,Mobile,West,45-54,25K-50K,Insurance Plan,0,7,678,Lead Form Submitted,1,1,1,1,1,,,0
S000525,U000256,2025-06-25 05:05:59,2025-06-25,Email,Mobile,North,45-54,100K+,Savings Account,0,5,1191,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,19417
S000526,U001465,2025-06-11 01:22:59,2025-06-11,Paid Ads,Desktop,West,45-54,50K-100K,Insurance Plan,0,5,612,Website Visit,0,0,0,0,0,Website Visit,Immediate bounce,6774
S000527,U000696,2025-01-15 13:36:19,2025-01-15,Referral,Mobile,West,25-34,Below 25K,Personal Loan,0,8,405,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,101705
S000528,U000300,2025-02-15 03:14:58,2025-02-15,Direct,Mobile,North,55+,25K-50K,Insurance Plan,1,7,268,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,6881
S000529,U000940,2025-03-14 11:56:10,2025-03-14,Direct,Desktop,North,18-24,25K-50K,Savings Account,0,8,72,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,9089
S000530,U001562,2025-01-28 16:58:36,2025-01-28,Direct,Desktop,North,35-44,50K-100K,Savings Account,1,1,250,Lead Form Submitted,1,1,1,1,1,,,0
S000531,U000353,2025-05-22 16:43:32,2025-05-22,Social Media,Mobile,South,25-34,25K-50K,Savings Account,0,5,332,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,11767
S000532,U001735,2025-06-12 17:56:12,2025-06-12,Paid Ads,Desktop,North,25-34,25K-50K,Personal Loan,0,9,1156,Lead Form Submitted,1,1,1,1,1,,,0
S000533,U001917,2025-06-19 05:13:40,2025-06-19,Organic Search,Mobile,Central,18-24,Below 25K,Personal Loan,0,11,947,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,112613
S000534,U000659,2025-02-01 23:16:26,2025-02-01,Direct,Mobile,West,18-24,50K-100K,Savings Account,1,12,460,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,21302
S000535,U001538,2025-04-07 11:24:39,2025-04-07,Paid Ads,Desktop,North,18-24,Below 25K,Personal Loan,0,11,870,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,122091
S000536,U001497,2025-04-01 06:44:36,2025-04-01,Social Media,Mobile,South,25-34,Below 25K,Insurance Plan,0,1,522,Website Visit,0,0,0,0,0,Website Visit,Slow page load,5823
S000537,U001747,2025-01-07 11:44:06,2025-01-07,Organic Search,Mobile,West,35-44,50K-100K,Personal Loan,1,9,547,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,101800
S000538,U001246,2025-05-08 20:56:23,2025-05-08,Paid Ads,Tablet,Central,35-44,25K-50K,Credit Card,0,10,50,CTA Clicked,1,1,1,0,0,CTA Clicked,Technical issue,37715
S000539,U000578,2025-04-10 21:36:55,2025-04-10,Direct,Mobile,North,25-34,25K-50K,Personal Loan,0,1,379,CTA Clicked,1,1,1,0,0,CTA Clicked,Privacy concern,120530
S000540,U001030,2025-05-22 06:36:51,2025-05-22,Social Media,Desktop,Central,45-54,50K-100K,Personal Loan,0,11,598,Lead Form Submitted,1,1,1,1,1,,,0
S000541,U001297,2025-02-08 01:40:02,2025-02-08,Referral,Desktop,West,45-54,50K-100K,Personal Loan,1,4,1119,Lead Form Submitted,1,1,1,1,1,,,0
S000542,U001196,2025-05-28 00:39:05,2025-05-28,Paid Ads,Desktop,East,25-34,25K-50K,Personal Loan,0,7,987,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,110556
S000543,U001433,2025-04-14 17:31:37,2025-04-14,Referral,Mobile,East,25-34,100K+,Savings Account,0,9,605,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,20454
S000544,U001218,2025-02-13 23:02:25,2025-02-13,Email,Mobile,Central,25-34,50K-100K,Insurance Plan,0,3,785,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,7473
S000545,U001620,2025-04-23 18:00:25,2025-04-23,Organic Search,Mobile,Central,35-44,Below 25K,Personal Loan,0,4,563,Lead Form Submitted,1,1,1,1,1,,,0
S000546,U001460,2025-03-26 01:10:48,2025-03-26,Direct,Mobile,South,25-34,100K+,Credit Card,0,11,1190,Lead Form Submitted,1,1,1,1,1,,,0
S000547,U000750,2025-05-02 09:59:57,2025-05-02,Organic Search,Desktop,Central,35-44,50K-100K,Credit Card,1,1,553,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,34214
S000548,U000769,2025-05-16 11:25:52,2025-05-16,Direct,Mobile,East,35-44,Below 25K,Personal Loan,0,8,347,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,97875
S000549,U000059,2025-05-20 20:14:17,2025-05-20,Direct,Mobile,South,55+,25K-50K,Savings Account,1,6,144,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,22193
S000550,U001765,2025-03-01 01:47:39,2025-03-01,Referral,Mobile,West,45-54,50K-100K,Insurance Plan,0,5,1116,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,6580
S000551,U001366,2025-01-20 18:54:21,2025-01-20,Social Media,Mobile,East,25-34,25K-50K,Personal Loan,0,6,573,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,140016
S000552,U000642,2025-05-29 04:40:09,2025-05-29,Direct,Desktop,South,55+,Below 25K,Credit Card,0,3,274,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,37344
S000553,U000129,2025-05-11 18:09:52,2025-05-11,Social Media,Desktop,West,45-54,Below 25K,Personal Loan,0,12,1113,Website Visit,0,0,0,0,0,Website Visit,Immediate bounce,149381
S000554,U000205,2025-01-13 13:27:10,2025-01-13,Paid Ads,Mobile,South,35-44,Below 25K,Insurance Plan,1,7,480,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,5816
S000555,U001687,2025-04-13 10:19:53,2025-04-13,Direct,Desktop,Central,35-44,25K-50K,Personal Loan,0,1,139,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,139889
S000556,U000254,2025-05-14 03:26:11,2025-05-14,Organic Search,Desktop,East,35-44,Below 25K,Credit Card,1,4,1052,Lead Form Started,1,1,1,1,0,Lead Form Started,Session timeout,36249
S000557,U000003,2025-04-15 15:30:07,2025-04-15,Organic Search,Mobile,West,35-44,50K-100K,Personal Loan,0,4,375,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,134961
