event_id,session_id,user_id,event_timestamp,stage_name,event_status,source,device,region,product
E001547XX,S001547,U000962,2025-04-06 05:05:27,Product Page Viewed,Dropped Off,Organic Search,Tablet,North,Savings Account
E00154801,S001548,U001293,2025-04-28 23:33:23,Website Visit,Completed,Paid Ads,Mobile,North,Savings Account
E00154802,S001548,U001293,2025-04-28 23:37:09,Product Page Viewed,Completed,Paid Ads,Mobile,North,Savings Account
E001548XX,S001548,U001293,2025-04-28 23:37:09,Product Page Viewed,Dropped Off,Paid Ads,Mobile,North,Savings Account
E00154901,S001549,U000586,2025-05-19 17:06:41,Website Visit,Completed,Direct,Mobile,North,Personal Loan
E00154902,S001549,U000586,2025-05-19 17:08:35,Product Page Viewed,Completed,Direct,Mobile,North,Personal Loan
E001549XX,S001549,U000586,2025-05-19 17:08:35,Product Page Viewed,Dropped Off,Direct,Mobile,North,Personal Loan
E00155001,S001550,U001990,2025-04-18 10:58:29,Website Visit,Completed,Paid Ads,Mobile,West,Personal Loan
E001550XX,S001550,U001990,2025-04-18 10:58:29,Website Visit,Dropped Off,Paid Ads,Mobile,West,Personal Loan
E00155101,S001551,U000551,2025-03-06 05:34:45,Website Visit,Completed,Paid Ads,Desktop,South,Savings Account
E00155102,S001551,U000551,2025-03-06 05:51:43,Product Page Viewed,Completed,Paid Ads,Desktop,South,Savings Account
E00155103,S001551,U000551,2025-03-06 06:13:11,Calculator Used,Completed,Paid Ads,Desktop,South,Savings Account
E00155104,S001551,U000551,2025-03-06 06:15:35,CTA Clicked,Completed,Paid Ads,Desktop,South,Savings Account
E00155105,S001551,U000551,2025-03-06 06:23:33,Lead Form Started,Completed,Paid Ads,Desktop,South,Savings Account
E00155106,S001551,U000551,2025-03-06 06:30:56,Lead Form Submitted,Completed,Paid Ads,Desktop,South,Savings Account
E00155201,S001552,U000129,2025-04-27 05:02:48,Website Visit,Completed,Organic Search,Tablet,South,Personal Loan
E00155202,S001552,U000129,2025-04-27 05:14:37,Product Page Viewed,Completed,Organic Search,Tablet,South,Personal Loan
E001552XX,S001552,U000129,2025-04-27 05:14:37,Product Page Viewed,Dropped Off,Organic Search,Tablet,South,Personal Loan
E00155301,S001553,U000554,2025-04-22 14:38:44,Website Visit,Completed,Organic Search,Mobile,Central,Personal Loan
E00155302,S001553,U000554,2025-04-22 15:07:31,Product Page Viewed,Completed,Organic Search,Mobile,Central,Personal Loan
E001553XX,S001553,U000554,2025-04-22 15:07:31,Product Page Viewed,Dropped Off,Organic Search,Mobile,Central,Personal Loan
E00155401,S001554,U001447,2025-01-23 21:02:17,Website Visit,Completed,Email,Mobile,West,Credit Card
E00155402,S001554,U001447,2025-01-23 21:14:42,Product Page Viewed,Completed,Email,Mobile,West,Credit Card
E00155403,S001554,U001447,2025-01-23 21:44:23,Calculator Used,Completed,Email,Mobile,West,Credit Card
E00155404,S001554,U001447,2025-01-23 21:57:41,CTA Clicked,Completed,Email,Mobile,West,Credit Card
E00155405,S001554,U001447,2025-01-23 22:23:49,Lead Form Started,Completed,Email,Mobile,West,Credit Card
E00155406,S001554,U001447,2025-01-23 22:29:16,Lead Form Submitted,Completed,Email,Mobile,West,Credit Card
E00155501,S001555,U000922,2025-06-22 15:10:33,Website Visit,Completed,Referral,Mobile,South,Personal Loan
E00155502,S001555,U000922,2025-06-22 15:16:26,Product Page Viewed,Completed,Referral,Mobile,South,Personal Loan
E00155503,S001555,U000922,2025-06-22 15:22:42,Calculator Used,Completed,Referral,Mobile,South,Personal Loan
E00155504,S001555,U000922,2025-06-22 15:26:19,CTA Clicked,Completed,Referral,Mobile,South,Personal Loan
E00155505,S001555,U000922,2025-06-22 15:49:10,Lead Form Started,Completed,Referral,Mobile,South,Personal Loan
E00155506,S001555,U000922,2025-06-22 15:52:41,Lead Form Submitted,Completed,Referral,Mobile,South,Personal Loan
E00155601,S001556,U000401,2025-05-09 15:06:41,Website Visit,Completed,Organic Search,Mobile,South,Savings Account
E00155602,S001556,U000401,2025-05-09 15:34:49,Product Page Viewed,Completed,Organic Search,Mobile,South,Savings Account
E00155603,S001556,U000401,2025-05-09 15:54:46,Calculator Used,Completed,Organic Search,Mobile,South,Savings Account
E00155604,S001556,U000401,2025-05-09 16:21:35,CTA Clicked,Completed,Organic Search,Mobile,South,Savings Account
E00155605,S001556,U000401,2025-05-09 16:30:31,Lead Form Started,Completed,Organic Search,Mobile,South,Savings Account
E00155606,S001556,U000401,2025-05-09 16:50:57,Lead Form Submitted,Completed,Organic Search,Mobile,South,Savings Account
E00155701,S001557,U001840,2025-06-17 15:33:00,Website Visit,Completed,Direct,Desktop,West,Credit Card
E00155702,S001557,U001840,2025-06-17 15:36:31,Product Page Viewed,Completed,Direct,Desktop,West,Credit Card
E001557XX,S001557,U001840,2025-06-17 15:36:31,Product Page Viewed,Dropped Off,Direct,Desktop,West,Credit Card
E00155801,S001558,U000332,2025-02-05 16:44:20,Website Visit,Completed,Organic Search,Mobile,North,Credit Card
E00155802,S001558,U000332,2025-02-05 17:13:20,Product Page Viewed,Completed,Organic Search,Mobile,North,Credit Card
E001558XX,S001558,U000332,2025-02-05 17:13:20,Product Page Viewed,Dropped Off,Organic Search,Mobile,North,Credit Card
E00155901,S001559,U001013,2025-05-28 12:09:58,Website Visit,Completed,Email,Mobile,West,Personal Loan
E00155902,S001559,U001013,2025-05-28 12:14:58,Product Page Viewed,Completed,Email,Mobile,West,Personal Loan
E001559XX,S001559,U001013,2025-05-28 12:14:58,Product Page Viewed,Dropped Off,Email,Mobile,West,Personal Loan
E00156001,S001560,U001195,2025-04-26 05:11:51,Website Visit,Completed,Paid Ads,Desktop,Central,Insurance Plan
E00156002,S001560,U001195,2025-04-26 05:37:12,Product Page Viewed,Completed,Paid Ads,Desktop,Central,Insurance Plan
E00156003,S001560,U001195,2025-04-26 05:51:17,Calculator Used,Completed,Paid Ads,Desktop,Central,Insurance Plan
E001560XX,S001560,U001195,2025-04-26 05:51:17,Calculator Used,Dropped Off,Paid Ads,Desktop,Central,Insurance Plan
E00156101,S001561,U000049,2025-05-27 13:09:13,Website Visit,Completed,Social Media,Mobile,South,Personal Loan
E001561XX,S001561,U000049,2025-05-27 13:09:13,Website Visit,Dropped Off,Social Media,Mobile,South,Personal Loan
E00156201,S001562,U000628,2025-06-26 04:36:21,Website Visit,Completed,Organic Search,Mobile,North,Personal Loan
E00156202,S001562,U000628,2025-06-26 04:50:46,Product Page Viewed,Completed,Organic Search,Mobile,North,Personal Loan
E001562XX,S001562,U000628,2025-06-26 04:50:46,Product Page Viewed,Dropped Off,Organic Search,Mobile,North,Personal Loan
E00156301,S001563,U000247,2025-03-08 17:10:21,Website Visit,Completed,Email,Mobile,West,Personal Loan
E00156302,S001563,U000247,2025-03-08 17:25:22,Product Page Viewed,Completed,Email,Mobile,West,Personal Loan
E001563XX,S001563,U000247,2025-03-08 17:25:22,Product Page Viewed,Dropped Off,Email,Mobile,West,Personal Loan
E00156401,S001564,U001706,2025-04-11 00:41:26,Website Visit,Completed,Email,Desktop,North,Personal Loan
E00156402,S001564,U001706,2025-04-11 01:02:59,Product Page Viewed,Completed,Email,Desktop,North,Personal Loan
E00156403,S001564,U001706,2025-04-11 01:08:07,Calculator Used,Completed,Email,Desktop,North,Personal Loan
E00156404,S001564,U001706,2025-04-11 01:20:28,CTA Clicked,Completed,Email,Desktop,North,Personal Loan
E00156405,S001564,U001706,2025-04-11 01:45:21,Lead Form Started,Completed,Email,Desktop,North,Personal Loan
E001564XX,S001564,U001706,2025-04-11 01:45:21,Lead Form Started,Dropped Off,Email,Desktop,North,Personal Loan
E00156501,S001565,U000481,2025-02-09 00:37:53,Website Visit,Completed,Direct,Mobile,North,Credit Card
E00156502,S001565,U000481,2025-02-09 00:38:26,Product Page Viewed,Completed,Direct,Mobile,North,Credit Card
E001565XX,S001565,U000481,2025-02-09 00:38:26,Product Page Viewed,Dropped Off,Direct,Mobile,North,Credit Card
E00156601,S001566,U000914,2025-05-14 12:40:24,Website Visit,Completed,Organic Search,Mobile,North,Insurance Plan
E00156602,S001566,U000914,2025-05-14 13:04:09,Product Page Viewed,Completed,Organic Search,Mobile,North,Insurance Plan
E00156603,S001566,U000914,2025-05-14 13:06:56,Calculator Used,Completed,Organic Search,Mobile,North,Insurance Plan
E00156604,S001566,U000914,2025-05-14 13:36:00,CTA Clicked,Completed,Organic Search,Mobile,North,Insurance Plan
E00156605,S001566,U000914,2025-05-14 13:36:35,Lead Form Started,Completed,Organic Search,Mobile,North,Insurance Plan
E00156606,S001566,U000914,2025-05-14 14:02:46,Lead Form Submitted,Completed,Organic Search,Mobile,North,Insurance Plan
E00156701,S001567,U000868,2025-04-03 18:21:38,Website Visit,Completed,Email,Mobile,West,Credit Card
E00156702,S001567,U000868,2025-04-03 18:44:49,Product Page Viewed,Completed,Email,Mobile,West,Credit Card
E001567XX,S001567,U000868,2025-04-03 18:44:49,Product Page Viewed,Dropped Off,Email,Mobile,West,Credit Card
E00156801,S001568,U000406,2025-01-05 01:13:50,Website Visit,Completed,Organic Search,Mobile,North,Insurance Plan
E00156802,S001568,U000406,2025-01-05 01:26:43,Product Page Viewed,Completed,Organic Search,Mobile,North,Insurance Plan
E001568XX,S001568,U000406,2025-01-05 01:26:43,Product Page Viewed,Dropped Off,Organic Search,Mobile,North,Insurance Plan
E00156901,S001569,U001916,2025-03-04 20:39:48,Website Visit,Completed,Direct,Mobile,North,Credit Card
E00156902,S001569,U001916,2025-03-04 20:56:02,Product Page Viewed,Completed,Direct,Mobile,North,Credit Card
E00156903,S001569,U001916,2025-03-04 21:03:46,Calculator Used,Completed,Direct,Mobile,North,Credit Card
E00156904,S001569,U001916,2025-03-04 21:24:02,CTA Clicked,Completed,Direct,Mobile,North,Credit Card
E00156905,S001569,U001916,2025-03-04 21:35:06,Lead Form Started,Completed,Direct,Mobile,North,Credit Card
E001569XX,S001569,U001916,2025-03-04 21:35:06,Lead Form Started,Dropped Off,Direct,Mobile,North,Credit Card
E00157001,S001570,U001527,2025-06-16 20:29:14,Website Visit,Completed,Email,Desktop,Central,Credit Card
E00157002,S001570,U001527,2025-06-16 20:55:31,Product Page Viewed,Completed,Email,Desktop,Central,Credit Card
E001570XX,S001570,U001527,2025-06-16 20:55:31,Product Page Viewed,Dropped Off,Email,Desktop,Central,Credit Card
E00157101,S001571,U000857,2025-03-19 19:06:39,Website Visit,Completed,Email,Desktop,East,Insurance Plan
E00157102,S001571,U000857,2025-03-19 19:18:54,Product Page Viewed,Completed,Email,Desktop,East,Insurance Plan
E00157103,S001571,U000857,2025-03-19 19:44:59,Calculator Used,Completed,Email,Desktop,East,Insurance Plan
E00157104,S001571,U000857,2025-03-19 19:59:16,CTA Clicked,Completed,Email,Desktop,East,Insurance Plan
E001571XX,S001571,U000857,2025-03-19 19:59:16,CTA Clicked,Dropped Off,Email,Desktop,East,Insurance Plan
E00157201,S001572,U000434,2025-01-31 19:51:24,Website Visit,Completed,Organic Search,Mobile,Central,Credit Card
E00157202,S001572,U000434,2025-01-31 20:13:09,Product Page Viewed,Completed,Organic Search,Mobile,Central,Credit Card
E00157203,S001572,U000434,2025-01-31 20:39:25,Calculator Used,Completed,Organic Search,Mobile,Central,Credit Card
E00157204,S001572,U000434,2025-01-31 20:45:29,CTA Clicked,Completed,Organic Search,Mobile,Central,Credit Card
E00157205,S001572,U000434,2025-01-31 21:15:16,Lead Form Started,Completed,Organic Search,Mobile,Central,Credit Card
E001572XX,S001572,U000434,2025-01-31 21:15:16,Lead Form Started,Dropped Off,Organic Search,Mobile,Central,Credit Card
E00157301,S001573,U000861,2025-03-03 03:05:06,Website Visit,Completed,Direct,Desktop,North,Personal Loan
E00157302,S001573,U000861,2025-03-03 03:32:29,Product Page Viewed,Completed,Direct,Desktop,North,Personal Loan
E001573XX,S001573,U000861,2025-03-03 03:32:29,Product Page Viewed,Dropped Off,Direct,Desktop,North,Personal Loan
E00157401,S001574,U001822,2025-02-11 05:43:53,Website Visit,Completed,Organic Search,Mobile,North,Savings Account
E00157402,S001574,U001822,2025-02-11 06:06:45,Product Page Viewed,Completed,Organic Search,Mobile,North,Savings Account
E00157403,S001574,U001822,2025-02-11 06:20:49,Calculator Used,Completed,Organic Search,Mobile,North,Savings Account
E001574XX,S001574,U001822,2025-02-11 06:20:49,Calculator Used,Dropped Off,Organic Search,Mobile,North,Savings Account
E00157501,S001575,U000020,2025-06-27 16:00:00,Website Visit,Completed,Organic Search,Tablet,South,Credit Card
E00157502,S001575,U000020,2025-06-27 16:08:42,Product Page Viewed,Completed,Organic Search,Tablet,South,Credit Card
E001575XX,S001575,U000020,2025-06-27 16:08:42,Product Page Viewed,Dropped Off,Organic Search,Tablet,South,Credit Card
E00157601,S001576,U000373,2025-01-02 18:34:23,Website Visit,Completed,Referral,Mobile,North,Personal Loan
E00157602,S001576,U000373,2025-01-02 18:45:52,Product Page Viewed,Completed,Referral,Mobile,North,Personal Loan
E001576XX,S001576,U000373,2025-01-02 18:45:52,Product Page Viewed,Dropped Off,Referral,Mobile,North,Personal Loan
E00157701,S001577,U001128,2025-02-01 10:22:49,Website Visit,Completed,Organic Search,Desktop,Central,Savings Account
E00157702,S001577,U001128,2025-02-01 10:48:45,Product Page Viewed,Completed,Organic Search,Desktop,Central,Savings Account
E00157703,S001577,U001128,2025-02-01 11:04:31,Calculator Used,Completed,Organic Search,Desktop,Central,Savings Account
E00157704,S001577,U001128,2025-02-01 11:33:56,CTA Clicked,Completed,Organic Search,Desktop,Central,Savings Account
E001577XX,S001577,U001128,2025-02-01 11:33:56,CTA Clicked,Dropped Off,Organic Search,Desktop,Central,Savings Account
E00157801,S001578,U001034,2025-03-22 10:33:32,Website Visit,Completed,Referral,Desktop,West,Personal Loan
E00157802,S001578,U001034,2025-03-22 10:43:12,Product Page Viewed,Completed,Referral,Desktop,West,Personal Loan
E001578XX,S001578,U001034,2025-03-22 10:43:12,Product Page Viewed,Dropped Off,Referral,Desktop,West,Personal Loan
E00157901,S001579,U000024,2025-01-18 21:45:18,Website Visit,Completed,Referral,Desktop,South,Savings Account
E00157902,S001579,U000024,2025-01-18 21:59:23,Product Page Viewed,Completed,Referral,Desktop,South,Savings Account
E00157903,S001579,U000024,2025-01-18 22:25:29,Calculator Used,Completed,Referral,Desktop,South,Savings Account
E00157904,S001579,U000024,2025-01-18 22:53:56,CTA Clicked,Completed,Referral,Desktop,South,Savings Account
E00157905,S001579,U000024,2025-01-18 23:11:40,Lead Form Started,Completed,Referral,Desktop,South,Savings Account
E001579XX,S001579,U000024,2025-01-18 23:11:40,Lead Form Started,Dropped Off,Referral,Desktop,South,Savings Account
E00158001,S001580,U000892,2025-05-14 04:05:17,Website Visit,Completed,Direct,Mobile,West,Insurance Plan
E00158002,S001580,U000892,2025-05-14 04:14:57,Product Page Viewed,Completed,Direct,Mobile,West,Insurance Plan
E001580XX,S001580,U000892,2025-05-14 04:14:57,Product Page Viewed,Dropped Off,Direct,Mobile,West,Insurance Plan
E00158101,S001581,U000148,2025-03-06 07:05:45,Website Visit,Completed,Organic Search,Mobile,South,Savings Account
E00158102,S001581,U000148,2025-03-06 07:30:14,Product Page Viewed,Completed,Organic Search,Mobile,South,Savings Account
E001581XX,S001581,U000148,2025-03-06 07:30:14,Product Page Viewed,Dropped Off,Organic Search,Mobile,South,Savings Account
E00158201,S001582,U001149,2025-06-13 03:21:46,Website Visit,Completed,Organic Search,Desktop,East,Personal Loan
E00158202,S001582,U001149,2025-06-13 03:42:29,Product Page Viewed,Completed,Organic Search,Desktop,East,Personal Loan
E00158203,S001582,U001149,2025-06-13 03:55:30,Calculator Used,Completed,Organic Search,Desktop,East,Personal Loan
E001582XX,S001582,U001149,2025-06-13 03:55:30,Calculator Used,Dropped Off,Organic Search,Desktop,East,Personal Loan
E00158301,S001583,U000022,2025-06-21 00:32:52,Website Visit,Completed,Email,Mobile,West,Credit Card
E00158302,S001583,U000022,2025-06-21 00:55:23,Product Page Viewed,Completed,Email,Mobile,West,Credit Card
E00158303,S001583,U000022,2025-06-21 01:16:53,Calculator Used,Completed,Email,Mobile,West,Credit Card
E00158304,S001583,U000022,2025-06-21 01:28:55,CTA Clicked,Completed,Email,Mobile,West,Credit Card
E00158305,S001583,U000022,2025-06-21 01:58:53,Lead Form Started,Completed,Email,Mobile,West,Credit Card
E001583XX,S001583,U000022,2025-06-21 01:58:53,Lead Form Started,Dropped Off,Email,Mobile,West,Credit Card
E00158401,S001584,U001975,2025-06-04 21:07:07,Website Visit,Completed,Email,Mobile,North,Personal Loan
E00158402,S001584,U001975,2025-06-04 21:31:11,Product Page Viewed,Completed,Email,Mobile,North,Personal Loan
E001584XX,S001584,U001975,2025-06-04 21:31:11,Product Page Viewed,Dropped Off,Email,Mobile,North,Personal Loan
E00158501,S001585,U001682,2025-04-27 01:02:57,Website Visit,Completed,Referral,Desktop,North,Credit Card
E00158502,S001585,U001682,2025-04-27 01:21:25,Product Page Viewed,Completed,Referral,Desktop,North,Credit Card
E00158503,S001585,U001682,2025-04-27 01:46:21,Calculator Used,Completed,Referral,Desktop,North,Credit Card
E00158504,S001585,U001682,2025-04-27 02:04:28,CTA Clicked,Completed,Referral,Desktop,North,Credit Card
E00158505,S001585,U001682,2025-04-27 02:20:32,Lead Form Started,Completed,Referral,Desktop,North,Credit Card
E001585XX,S001585,U001682,2025-04-27 02:20:32,Lead Form Started,Dropped Off,Referral,Desktop,North,Credit Card
E00158601,S001586,U001338,2025-06-08 01:50:14,Website Visit,Completed,Social Media,Desktop,South,Personal Loan
E00158602,S001586,U001338,2025-06-08 02:10:17,Product Page Viewed,Completed,Social Media,Desktop,South,Personal Loan
E001586XX,S001586,U001338,2025-06-08 02:10:17,Product Page Viewed,Dropped Off,Social Media,Desktop,South,Personal Loan
E00158701,S001587,U001786,2025-06-11 15:48:30,Website Visit,Completed,Email,Mobile,North,Savings Account
E00158702,S001587,U001786,2025-06-11 16:08:51,Product Page Viewed,Completed,Email,Mobile,North,Savings Account
E00158703,S001587,U001786,2025-06-11 16:38:29,Calculator Used,Completed,Email,Mobile,North,Savings Account
E00158704,S001587,U001786,2025-06-11 16:53:50,CTA Clicked,Completed,Email,Mobile,North,Savings Account
E00158705,S001587,U001786,2025-06-11 17:03:04,Lead Form Started,Completed,Email,Mobile,North,Savings Account
E00158706,S001587,U001786,2025-06-11 17:24:59,Lead Form Submitted,Completed,Email,Mobile,North,Savings Account
