,session_id,user_id,session_start,session_date,source,device,region,age_band,income_band,product,is_returning_user,page_views,session_duration_seconds,completed_stage,product_page_viewed,calculator_used,cta_clicked,form_started,form_submitted,exit_page,exit_reason,estimated_opportunity_value,session_month,session_week
1131,S001132,U000601,2025-01-02 04:21:32,2025-01-02,Organic Search,Desktop,East,35-44,50K-100K,Savings Account,0,11,125,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,20086,1,1
1132,S001133,U001973,2025-06-01 15:40:59,2025-06-01,Paid Ads,Mobile,East,35-44,25K-50K,Savings Account,0,2,546,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,14565,6,22
1133,S001134,U001540,2025-01-29 19:34:03,2025-01-29,Referral,Mobile,East,25-34,25K-50K,Credit Card,0,8,560,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,29336,1,5
1134,S001135,U001644,2025-06-09 20:40:20,2025-06-09,Direct,Tablet,Central,25-34,Below 25K,Insurance Plan,0,7,577,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,5714,6,24
1135,S001136,U000791,2025-03-04 08:55:20,2025-03-04,Direct,Mobile,East,35-44,Below 25K,Savings Account,0,8,143,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,9447,3,10
1136,S001137,U000830,2025-03-31 14:54:43,2025-03-31,Referral,Mobile,North,35-44,50K-100K,Savings Account,1,6,157,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,12833,3,14
1137,S001138,U000528,2025-05-01 22:01:46,2025-05-01,Paid Ads,Mobile,Central,25-34,50K-100K,Personal Loan,1,4,1172,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,115579,5,18
1138,S001139,U000498,2025-05-05 19:01:04,2025-05-05,Email,Desktop,North,35-44,100K+,Savings Account,1,1,947,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,13746,5,19
1139,S001140,U000280,2025-05-27 15:34:17,2025-05-27,Direct,Tablet,Central,45-54,Below 25K,Savings Account,0,2,363,Lead Form Submitted,1,1,1,1,1,,,0,5,22
1140,S001141,U000349,2025-06-02 13:46:51,2025-06-02,Email,Desktop,South,45-54,25K-50K,Personal Loan,0,7,1105,Lead Form Submitted,1,1,1,1,1,,,0,6,23
1141,S001142,U000563,2025-05-03 08:40:29,2025-05-03,Email,Desktop,East,35-44,25K-50K,Insurance Plan,0,12,619,Lead Form Submitted,1,1,1,1,1,,,0,5,18
1142,S001143,U001118,2025-02-24 07:11:33,2025-02-24,Paid Ads,Desktop,North,25-34,100K+,Savings Account,0,8,118,Website Visit,0,0,0,0,0,Website Visit,Immediate bounce,18332,2,9
1143,S001144,U001406,2025-06-26 07:16:49,2025-06-26,Organic Search,Mobile,South,25-34,50K-100K,Credit Card,1,4,562,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,37680,6,26
1144,S001145,U000388,2025-01-07 15:38:31,2025-01-07,Organic Search,Mobile,West,45-54,50K-100K,Savings Account,0,9,280,Lead Form Submitted,1,1,1,1,1,,,0,1,2
1145,S001146,U000254,2025-04-13 15:47:59,2025-04-13,Organic Search,Mobile,South,55+,25K-50K,Credit Card,0,5,1040,CTA Clicked,1,1,1,0,0,CTA Clicked,Not ready to apply,26596,4,15
1146,S001147,U000059,2025-03-22 01:07:59,2025-03-22,Organic Search,Desktop,South,18-24,Below 25K,Personal Loan,0,3,657,Lead Form Submitted,1,1,1,1,1,,,0,3,12
1147,S001148,U001378,2025-03-08 11:26:41,2025-03-08,Paid Ads,Mobile,North,35-44,Below 25K,Insurance Plan,1,11,346,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,9894,3,10
1148,S001149,U001796,2025-06-15 16:41:54,2025-06-15,Paid Ads,Mobile,North,35-44,Below 25K,Credit Card,0,12,181,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,30723,6,24
1149,S001150,U000620,2025-05-05 05:56:07,2025-05-05,Paid Ads,Desktop,South,18-24,100K+,Insurance Plan,1,3,272,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,5222,5,19
1150,S001151,U001568,2025-03-15 19:03:12,2025-03-15,Social Media,Desktop,West,35-44,25K-50K,Savings Account,0,8,782,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,9267,3,11
1151,S001152,U001791,2025-05-09 12:05:36,2025-05-09,Social Media,Mobile,South,45-54,50K-100K,Personal Loan,0,3,883,CTA Clicked,1,1,1,0,0,CTA Clicked,Technical issue,151458,5,19
1152,S001153,U001255,2025-02-22 14:29:45,2025-02-22,Social Media,Desktop,West,35-44,25K-50K,Credit Card,0,8,771,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,37873,2,8
1153,S001154,U001320,2025-05-04 10:58:48,2025-05-04,Paid Ads,Mobile,South,35-44,25K-50K,Personal Loan,0,1,848,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,138974,5,18
1154,S001155,U001078,2025-01-30 13:04:49,2025-01-30,Email,Desktop,North,45-54,50K-100K,Credit Card,1,1,531,Lead Form Submitted,1,1,1,1,1,,,0,1,5
1155,S001156,U001732,2025-04-28 19:29:49,2025-04-28,Social Media,Tablet,East,45-54,50K-100K,Personal Loan,0,9,1171,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,126606,4,18
1156,S001157,U000346,2025-04-21 03:52:03,2025-04-21,Organic Search,Mobile,North,35-44,Below 25K,Personal Loan,0,3,1181,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,135134,4,17
1157,S001158,U000357,2025-04-22 13:39:40,2025-04-22,Email,Mobile,Central,25-34,Below 25K,Savings Account,0,2,558,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,12881,4,17
1158,S001159,U000768,2025-02-02 18:38:56,2025-02-02,Paid Ads,Mobile,South,35-44,25K-50K,Insurance Plan,1,10,577,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,8699,2,5
1159,S001160,U001333,2025-04-09 03:21:10,2025-04-09,Social Media,Mobile,West,25-34,100K+,Personal Loan,0,4,86,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,160170,4,15
1160,S001161,U001861,2025-01-11 12:36:21,2025-01-11,Referral,Desktop,North,25-34,25K-50K,Savings Account,0,5,1025,Lead Form Started,1,1,1,1,0,Lead Form Started,Session timeout,11433,1,2
1161,S001162,U000055,2025-03-21 11:37:11,2025-03-21,Email,Desktop,North,35-44,50K-100K,Savings Account,1,5,976,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,9493,3,12
1162,S001163,U000734,2025-04-14 20:41:50,2025-04-14,Referral,Desktop,East,45-54,50K-100K,Personal Loan,0,1,859,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,83562,4,16
1163,S001164,U000467,2025-03-24 00:20:36,2025-03-24,Email,Desktop,North,45-54,Below 25K,Personal Loan,0,2,142,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,138852,3,13
1164,S001165,U001702,2025-06-04 06:06:56,2025-06-04,Email,Mobile,West,18-24,25K-50K,Credit Card,1,8,398,Lead Form Submitted,1,1,1,1,1,,,0,6,23
1165,S001166,U001156,2025-03-22 08:29:56,2025-03-22,Social Media,Mobile,South,45-54,25K-50K,Credit Card,1,1,1001,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,17433,3,12
1166,S001167,U001134,2025-04-28 22:51:33,2025-04-28,Social Media,Mobile,North,45-54,25K-50K,Personal Loan,0,9,400,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,133821,4,18
1167,S001168,U001306,2025-05-28 07:49:35,2025-05-28,Organic Search,Mobile,West,25-34,50K-100K,Insurance Plan,0,2,616,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,9896,5,22
1168,S001169,U001566,2025-05-05 07:11:13,2025-05-05,Paid Ads,Mobile,North,35-44,100K+,Personal Loan,0,4,245,Lead Form Started,1,1,1,1,0,Lead Form Started,Document requirement concern,113109,5,19
1169,S001170,U001314,2025-01-28 07:21:33,2025-01-28,Organic Search,Mobile,Central,25-34,25K-50K,Credit Card,0,5,590,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,38060,1,5
1170,S001171,U000439,2025-06-04 17:26:30,2025-06-04,Organic Search,Desktop,East,25-34,Below 25K,Credit Card,0,6,690,Lead Form Submitted,1,1,1,1,1,,,0,6,23
1171,S001172,U001279,2025-05-21 22:17:01,2025-05-21,Referral,Mobile,West,35-44,Below 25K,Personal Loan,1,8,755,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,133634,5,21
1172,S001173,U000492,2025-05-27 20:19:08,2025-05-27,Email,Mobile,North,25-34,Below 25K,Credit Card,1,4,787,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,23618,5,22
1173,S001174,U000770,2025-03-16 05:41:40,2025-03-16,Direct,Desktop,South,35-44,50K-100K,Personal Loan,1,8,388,Website Visit,0,0,0,0,0,Website Visit,Not ready to explore,90810,3,11
1174,S001175,U000680,2025-05-19 09:02:30,2025-05-19,Email,Mobile,North,35-44,50K-100K,Personal Loan,0,1,342,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,126587,5,21
1175,S001176,U000242,2025-02-16 06:05:35,2025-02-16,Referral,Mobile,West,35-44,50K-100K,Credit Card,0,5,1076,Calculator Used,1,1,0,0,0,Calculator Used,Required information unavailable,28424,2,7
1176,S001177,U001256,2025-01-27 00:14:56,2025-01-27,Organic Search,Mobile,South,25-34,50K-100K,Personal Loan,0,1,366,Lead Form Started,1,1,1,1,0,Lead Form Started,Technical issue,110436,1,5
1177,S001178,U001312,2025-01-01 22:27:51,2025-01-01,Organic Search,Desktop,North,25-34,50K-100K,Savings Account,1,4,657,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,18059,1,1
1178,S001179,U001247,2025-01-23 00:59:10,2025-01-23,Paid Ads,Tablet,West,35-44,25K-50K,Personal Loan,0,6,143,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,145024,1,4
1179,S001180,U000577,2025-02-01 13:59:16,2025-02-01,Social Media,Mobile,South,35-44,100K+,Insurance Plan,0,10,375,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,5973,2,5
1180,S001181,U001532,2025-06-29 02:28:29,2025-06-29,Direct,Tablet,South,35-44,50K-100K,Savings Account,0,12,770,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,18613,6,26
1181,S001182,U001403,2025-06-12 21:45:29,2025-06-12,Organic Search,Mobile,Central,45-54,25K-50K,Insurance Plan,0,4,385,Website Visit,0,0,0,0,0,Website Visit,Immediate bounce,5784,6,24
1182,S001183,U000030,2025-01-19 06:27:38,2025-01-19,Social Media,Desktop,North,18-24,25K-50K,Credit Card,1,9,257,Lead Form Submitted,1,1,1,1,1,,,0,1,3
1183,S001184,U001248,2025-05-16 23:07:54,2025-05-16,Direct,Desktop,West,35-44,Below 25K,Savings Account,0,10,1194,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,17258,5,20
1184,S001185,U000418,2025-06-12 23:02:40,2025-06-12,Paid Ads,Mobile,East,45-54,25K-50K,Personal Loan,0,1,57,Website Visit,0,0,0,0,0,Website Visit,Not ready to explore,121847,6,24
1185,S001186,U001662,2025-02-01 00:51:49,2025-02-01,Direct,Desktop,East,55+,100K+,Credit Card,0,1,123,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,25279,2,5
1186,S001187,U000767,2025-06-29 09:03:27,2025-06-29,Organic Search,Mobile,North,35-44,Below 25K,Savings Account,0,9,689,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,21848,6,26
1187,S001188,U000144,2025-03-08 05:05:29,2025-03-08,Organic Search,Desktop,West,55+,100K+,Personal Loan,1,7,782,Lead Form Started,1,1,1,1,0,Lead Form Started,Technical issue,152624,3,10
1188,S001189,U000330,2025-05-10 08:39:11,2025-05-10,Referral,Mobile,West,25-34,25K-50K,Personal Loan,0,7,628,Calculator Used,1,1,0,0,0,Calculator Used,Comparing alternatives,116037,5,19
1189,S001190,U000102,2025-06-21 16:00:04,2025-06-21,Organic Search,Desktop,West,45-54,50K-100K,Credit Card,1,11,893,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,30263,6,25
1190,S001191,U001275,2025-02-09 18:54:42,2025-02-09,Organic Search,Mobile,Central,35-44,Below 25K,Credit Card,1,10,564,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,16186,2,6
1191,S001192,U000531,2025-06-03 18:17:49,2025-06-03,Paid Ads,Mobile,West,25-34,25K-50K,Personal Loan,0,4,509,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,95930,6,23
1192,S001193,U001758,2025-03-03 02:27:07,2025-03-03,Social Media,Mobile,South,45-54,Below 25K,Credit Card,1,12,760,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,37995,3,10
1193,S001194,U001113,2025-06-25 02:44:19,2025-06-25,Social Media,Desktop,North,18-24,25K-50K,Personal Loan,0,9,541,Lead Form Started,1,1,1,1,0,Lead Form Started,Document requirement concern,97240,6,26
1194,S001195,U001905,2025-06-27 07:09:55,2025-06-27,Direct,Mobile,North,35-44,50K-100K,Savings Account,1,3,161,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,19132,6,26
1195,S001196,U001495,2025-03-10 11:40:37,2025-03-10,Organic Search,Mobile,North,25-34,Below 25K,Savings Account,0,4,106,Website Visit,0,0,0,0,0,Website Visit,Not ready to explore,18201,3,11
1196,S001197,U000951,2025-04-24 16:28:14,2025-04-24,Organic Search,Desktop,South,25-34,50K-100K,Credit Card,0,3,458,CTA Clicked,1,1,1,0,0,CTA Clicked,Privacy concern,32692,4,17
1197,S001198,U001740,2025-06-20 01:26:23,2025-06-20,Direct,Mobile,North,35-44,50K-100K,Credit Card,1,3,907,Lead Form Submitted,1,1,1,1,1,,,0,6,25
1198,S001199,U001665,2025-04-13 04:13:18,2025-04-13,Organic Search,Desktop,West,18-24,100K+,Credit Card,0,10,298,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,34582,4,15
1199,S001200,U000656,2025-03-13 20:49:11,2025-03-13,Paid Ads,Mobile,South,35-44,50K-100K,Savings Account,1,6,225,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,16207,3,11
1200,S001201,U001825,2025-06-25 16:09:06,2025-06-25,Email,Mobile,West,45-54,100K+,Personal Loan,0,4,153,Lead Form Submitted,1,1,1,1,1,,,0,6,26
1201,S001202,U001322,2025-01-03 13:59:21,2025-01-03,Direct,Desktop,South,35-44,50K-100K,Personal Loan,0,3,181,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,87173,1,1
1202,S001203,U001260,2025-04-25 23:31:00,2025-04-25,Referral,Mobile,Central,25-34,100K+,Savings Account,0,11,322,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,20834,4,17
1203,S001204,U000806,2025-05-21 11:43:05,2025-05-21,Paid Ads,Mobile,North,35-44,50K-100K,Savings Account,1,10,1036,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,11011,5,21
1204,S001205,U000203,2025-05-25 15:08:08,2025-05-25,Referral,Mobile,North,18-24,25K-50K,Credit Card,0,9,1108,Lead Form Started,1,1,1,1,0,Lead Form Started,Document requirement concern,20668,5,21
1205,S001206,U001575,2025-01-30 02:44:41,2025-01-30,Paid Ads,Desktop,West,18-24,50K-100K,Insurance Plan,1,8,414,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,6354,1,5
1206,S001207,U000395,2025-02-03 13:54:37,2025-02-03,Email,Mobile,East,18-24,50K-100K,Savings Account,0,2,1019,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,13956,2,6
1207,S001208,U000162,2025-05-08 01:36:13,2025-05-08,Paid Ads,Mobile,Central,25-34,100K+,Insurance Plan,0,8,606,Website Visit,0,0,0,0,0,Website Visit,Slow page load,5619,5,19
1208,S001209,U001823,2025-06-04 00:46:31,2025-06-04,Paid Ads,Mobile,South,25-34,100K+,Insurance Plan,0,1,636,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,9606,6,23
1209,S001210,U000225,2025-04-06 14:32:32,2025-04-06,Email,Desktop,North,25-34,25K-50K,Personal Loan,1,2,760,Lead Form Submitted,1,1,1,1,1,,,0,4,14
1210,S001211,U000491,2025-02-20 20:37:41,2025-02-20,Email,Desktop,Central,18-24,50K-100K,Personal Loan,0,4,425,Lead Form Started,1,1,1,1,0,Lead Form Started,Too many required fields,143887,2,8
1211,S001212,U000644,2025-04-11 21:44:55,2025-04-11,Organic Search,Mobile,West,18-24,100K+,Personal Loan,0,9,795,Lead Form Submitted,1,1,1,1,1,,,0,4,15
1212,S001213,U001103,2025-05-30 11:01:15,2025-05-30,Direct,Desktop,North,35-44,100K+,Insurance Plan,0,9,51,CTA Clicked,1,1,1,0,0,CTA Clicked,Not ready to apply,10421,5,22
1213,S001214,U001341,2025-01-02 05:00:04,2025-01-02,Organic Search,Mobile,South,18-24,25K-50K,Credit Card,0,12,32,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,18398,1,1
1214,S001215,U000918,2025-01-24 22:35:27,2025-01-24,Organic Search,Desktop,West,25-34,100K+,Insurance Plan,0,11,617,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,8274,1,4
1215,S001216,U000074,2025-05-11 07:08:45,2025-05-11,Email,Desktop,Central,35-44,100K+,Credit Card,0,1,462,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,25949,5,19
1216,S001217,U001742,2025-01-30 02:31:38,2025-01-30,Email,Mobile,West,18-24,25K-50K,Credit Card,1,3,130,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,29822,1,5
1217,S001218,U001428,2025-04-18 09:58:58,2025-04-18,Organic Search,Desktop,West,55+,Below 25K,Personal Loan,0,1,1163,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,111993,4,16
1218,S001219,U000336,2025-05-02 20:02:05,2025-05-02,Paid Ads,Mobile,South,55+,100K+,Savings Account,1,5,705,Lead Form Started,1,1,1,1,0,Lead Form Started,Session timeout,12259,5,18
1219,S001220,U001095,2025-05-13 17:30:33,2025-05-13,Paid Ads,Tablet,North,55+,50K-100K,Personal Loan,0,3,828,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,124631,5,20
1220,S001221,U000588,2025-06-12 20:43:41,2025-06-12,Paid Ads,Mobile,Central,35-44,100K+,Insurance Plan,1,8,560,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,10760,6,24
1221,S001222,U000079,2025-04-17 06:15:52,2025-04-17,Paid Ads,Mobile,East,35-44,25K-50K,Credit Card,0,4,366,Calculator Used,1,1,0,0,0,Calculator Used,Calculator result not attractive,27997,4,16
1222,S001223,U000328,2025-03-28 14:32:18,2025-03-28,Social Media,Mobile,East,35-44,Below 25K,Credit Card,0,9,481,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,29103,3,13
1223,S001224,U001981,2025-04-06 19:55:19,2025-04-06,Organic Search,Desktop,East,55+,25K-50K,Savings Account,1,5,583,Lead Form Started,1,1,1,1,0,Lead Form Started,Technical issue,13919,4,14
1224,S001225,U000952,2025-01-19 03:23:46,2025-01-19,Organic Search,Desktop,North,35-44,Below 25K,Personal Loan,1,2,526,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,110834,1,3
1225,S001226,U001133,2025-05-21 17:47:45,2025-05-21,Direct,Tablet,North,35-44,50K-100K,Insurance Plan,0,7,1183,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,6034,5,21
1226,S001227,U000672,2025-03-17 05:32:41,2025-03-17,Direct,Tablet,Central,25-34,50K-100K,Credit Card,0,6,825,CTA Clicked,1,1,1,0,0,CTA Clicked,Form looked too long,24153,3,12
1227,S001228,U000723,2025-02-27 02:50:08,2025-02-27,Paid Ads,Desktop,North,25-34,25K-50K,Personal Loan,0,11,220,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,138079,2,9
1228,S001229,U001059,2025-01-12 00:33:06,2025-01-12,Organic Search,Mobile,Central,35-44,25K-50K,Credit Card,0,5,398,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,38562,1,2
1229,S001230,U001820,2025-06-02 23:26:11,2025-06-02,Social Media,Mobile,South,18-24,100K+,Savings Account,1,12,725,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,16875,6,23
1230,S001231,U001499,2025-02-06 12:22:27,2025-02-06,Email,Mobile,South,25-34,50K-100K,Insurance Plan,0,11,1125,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,6914,2,6
1231,S001232,U001869,2025-04-21 16:06:20,2025-04-21,Social Media,Tablet,East,35-44,50K-100K,Credit Card,0,11,150,Website Visit,0,0,0,0,0,Website Visit,Slow page load,34965,4,17
1232,S001233,U001378,2025-03-24 01:52:58,2025-03-24,Paid Ads,Desktop,Central,25-34,25K-50K,Personal Loan,1,5,46,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Unclear product value,142008,3,13
1233,S001234,U001673,2025-02-21 11:12:19,2025-02-21,Email,Mobile,West,25-34,50K-100K,Savings Account,0,10,470,Website Visit,0,0,0,0,0,Website Visit,Landing page mismatch,10948,2,8
1234,S001235,U001218,2025-02-04 00:35:07,2025-02-04,Referral,Mobile,Central,35-44,50K-100K,Personal Loan,0,9,825,Lead Form Started,1,1,1,1,0,Lead Form Started,Technical issue,87780,2,6
1235,S001236,U000478,2025-06-27 12:08:04,2025-06-27,Organic Search,Mobile,West,25-34,50K-100K,Personal Loan,0,11,1115,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Technical issue,130294,6,26
1236,S001237,U001150,2025-01-20 23:48:54,2025-01-20,Direct,Desktop,East,25-34,100K+,Personal Loan,0,5,820,Product Page Viewed,1,0,0,0,0,Product Page Viewed,Comparing alternatives,78974,1,4
1237,S001238,U000649,2025-04-01 06:05:05,2025-04-01,Organic Search,Tablet,Central,25-34,100K+,Savings Account,0,4,144,Calculator Used,1,1,0,0,0,Calculator Used,Technical issue,13110,4,14
1238,S001239,U001314,2025-06-29 11:40:18,2025-06-29,Social Media,Desktop,Central,25-34,50K-100K,Credit Card,0,10,589,Product Page Viewed,1,0,0,0,0,Product Page Viewed,High interest-rate concern,24901,6,26
1239,S001240,U000216,2025-02-26 03:59:48,2025-02-26,Direct,Mobile,West,35-44,100K+,Savings Account,0,1,545,Lead Form Started,1,1,1,1,0,Lead Form Started,Session timeout,17073,2,9
